Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P008207,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Public Enterprise Reform Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008207,1990-06-12T00:00:00Z,6/30/1994,,,,,,,,,Sector Adjustment Loan,C,,Central Government (Central Agencies),,,,
P008208,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Financial Sector Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008208,1990-06-12T00:00:00Z,6/30/1993,,,,,,,,,Sector Adjustment Loan,C,,Banking Institutions,General finance sector,Central Government (Central Agencies),,
P008146,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Power Modernization Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008146,1990-06-07T00:00:00Z,6/30/1999,,,225000000,,,225000000,,,Specific Investment Loan,B,,Power,,,,
P007699,Latin America and Caribbean,United Mexican States,Closed,Road Transport and Telecommunications Sector Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007699,1990-05-29T00:00:00Z,6/30/1991,,,,,,,,,Sector Adjustment Loan,C,,Roads and highways,Telecommunications,Central Government (Central Agencies),,
P007717,Latin America and Caribbean,United Mexican States,Closed,Telecommunications Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007717,1990-05-29T00:00:00Z,6/30/1995,,,,,,,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Telecommunications,,,
P006926,Latin America and Caribbean,Republic of Costa Rica,Closed,TRANSPORT SECTOR INVESTMENT,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006926,1990-05-24T00:00:00Z,6/30/2001,,,67000000,,,67000000,,,Sector Investment and Maintenance Loan,B,,Roads and highways,Ports/Waterways,Central Government (Central Agencies),,
P006869,Latin America and Caribbean,Republic of Colombia,Closed,Community Child Care and Nutrition Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006869,1990-05-22T00:00:00Z,3/31/1997,,,,,,,,,Specific Investment Loan,C,,Early Childhood Education,,,,
P006961,Latin America and Caribbean,Caribbean,Closed,Caribbean Development Bank Project (05),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006961,1990-05-22T00:00:00Z,12/31/1998,,,100000000,,,100000000,,,Financial Intermediary Loan,B,,Power,"Other Agriculture, Fishing and Forestry","Other Industry, Trade and Services",,
P006179,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Private Enterprise Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006179,1990-05-17T00:00:00Z,6/30/1998,,,25500000,,,25500000,,,Specific Investment Loan,B,,Micro- and SME finance,,,,
P006182,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Social Investment Fund Project - SIF,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006182,1990-04-24T00:00:00Z,6/30/1995,,,,,,,,,Sector Investment and Maintenance Loan,C,,Health,Primary Education,"Adult, Basic and Continuing Education",,
P007662,Latin America and Caribbean,United Mexican States,Closed,Transmission and Distribution Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007662,1990-04-17T00:00:00Z,12/31/1994,,,,,,,,,Specific Investment Loan,C,,Power,,,,
P008071,Latin America and Caribbean,St. Lucia,Closed,Water Supply Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008071,1990-03-29T00:00:00Z,3/31/1997,,,,,,,,,Sector Investment and Maintenance Loan,B,,Water Supply,Central Government (Central Agencies),,,
P006152,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Eastern Lowlands Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006152,1990-03-29T00:00:00Z,12/31/1997,,,54600000,,,54600000,,,Specific Investment Loan,D,,"Agricultural markets, commercialization and agri-business",Roads and highways,Central Government (Central Agencies),,
P007458,Latin America and Caribbean,Jamaica,Closed,Agricultural Sector Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007458,1990-03-06T00:00:00Z,3/30/1991,,,,,,,,,Sector Adjustment Loan,C,,Banking Institutions,"Other Agriculture, Fishing and Forestry","Agricultural markets, commercialization and agri-business",,
P006446,Latin America and Caribbean,Federative Republic of Brazil,Closed,National Environmental Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006446,1990-02-27T00:00:00Z,12/31/1998,,,166400000,,,166400000,,,Specific Investment Loan,D,,Central Government (Central Agencies),"Other Agriculture, Fishing and Forestry",Sub-National Government,,
P006504,Latin America and Caribbean,Federative Republic of Brazil,Closed,ITAPARICA SUPPLEM,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006504,1990-02-20T00:00:00Z,,,,359000000,,,359000000,,,Specific Investment Loan,D,,"Other Agriculture, Fishing and Forestry",Social Protection,Other Transportation,,
P006453,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Irrigation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006453,1990-02-20T00:00:00Z,12/31/2000,,,309000000,,,309000000,,,Specific Investment Loan,C,,Irrigation and Drainage,Central Government (Central Agencies),,,
P006444,Latin America and Caribbean,Federative Republic of Brazil,Closed,Highways Management and Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006444,1990-02-13T00:00:00Z,12/31/1996,,,,,,,,,Sector Investment and Maintenance Loan,C,,Central Government (Central Agencies),Roads and highways,,,
P006166,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Integrated Health Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006166,1990-02-08T00:00:00Z,6/30/1998,,,38600000,,,38600000,,,Specific Investment Loan,C,,Health,Central Government (Central Agencies),,,
P007119,Latin America and Caribbean,Republic of Ecuador,Closed,Small Scale Enterprise Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007119,1990-02-01T00:00:00Z,6/30/1996,,,,,,,,,Financial Intermediary Loan,B,,Micro- and SME finance,,,,
P006473,Latin America and Caribbean,Federative Republic of Brazil,Closed,2nd Land Management Project - Santa Catarina,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006473,1990-01-30T00:00:00Z,6/30/1999,,,71600000,,,71600000,,,Specific Investment Loan,D,,"Agricultural Extension, Research, and Other Support Activities",Roads and highways,"Other Agriculture, Fishing and Forestry",,
P007709,Latin America and Caribbean,United Mexican States,Closed,Interest Support Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007709,1990-01-30T00:00:00Z,5/31/1990,,,,,,,,,Debt and Debt Service Reduction Loan,C,,Central Government (Central Agencies),,,,
P007311,Latin America and Caribbean,Republic of Haiti,Closed,Health Project (01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007311,1990-01-16T00:00:00Z,3/31/2001,,,30000000,,,30000000,,,Specific Investment Loan,C,,Health,Central Government (Central Agencies),,,
P006856,Latin America and Caribbean,Republic of Colombia,Closed,Rural Roads Sector Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006856,1990-01-16T00:00:00Z,12/31/1995,,,,,,,,,Sector Investment and Maintenance Loan,B,,Roads and highways,Central Government (Central Agencies),,,
P008095,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Structural Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008095,1990-01-04T00:00:00Z,12/31/1992,,,,,,,,,Structural Adjustment Loan,C,,"Other Industry, Trade and Services",Central Government (Central Agencies),Other social services,,
P008098,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Technical Assistance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008098,1990-01-04T00:00:00Z,12/31/1996,,,,,,,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
P006634,Latin America and Caribbean,Republic of Chile,Closed,Financial Markets Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006634,1989-12-14T00:00:00Z,6/30/1995,,,,,,,,,Financial Intermediary Loan,C,,Capital Markets,Banking Institutions,General finance sector,,
P007669,Latin America and Caribbean,United Mexican States,Closed,Low-Income Housing Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007669,1989-12-12T00:00:00Z,6/30/1995,,,700000000,,,700000000,,,Specific Investment Loan,C,,Banking Institutions,Other Non-bank Financial Institutions,Housing Construction,,
P007598,Latin America and Caribbean,United Mexican States,Closed,Agricultural Marketing Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007598,1989-12-12T00:00:00Z,6/30/1995,,,,,,,,,Specific Investment Loan,C,,"Agricultural markets, commercialization and agri-business",Central Government (Central Agencies),,,
P007309,Latin America and Caribbean,Republic of Haiti,Closed,INDUSTRIAL RESTRUCTURING & DEVELOPMENT,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007309,1989-12-05T00:00:00Z,3/31/2000,,,24600000,,,24600000,,,Financial Intermediary Loan,D,,"Other Industry, Trade and Services",Central Government (Central Agencies),Banking Institutions,,
P006403,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Basic Health Services Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006403,1989-11-30T00:00:00Z,12/30/1997,,,610600000,,,610600000,,,Specific Investment Loan,C,,Health,Central Government (Central Agencies),,,
P008133,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Agricultural Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008133,1989-10-31T00:00:00Z,12/31/1997,,,87100000,,,87100000,,,Specific Investment Loan,C,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),,,
P006467,Latin America and Caribbean,Federative Republic of Brazil,Closed,Agricultural Research Project (03),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006467,1989-10-24T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,"Agricultural Extension, Research, and Other Support Activities",,,,
P006501,Latin America and Caribbean,Federative Republic of Brazil,Closed,Municipal Development in the State of Rio Grande Do Sul Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006501,1989-10-24T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,Banking Institutions,Sub-National Government,"Other Water Supply, Sanitation and Waste Management",,
P006187,Latin America and Caribbean,Plurinational State of Bolivia,Closed,FIN SCTR,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006187,1989-10-12T00:00:00Z,,,,0,,,0,,,Sector Adjustment Loan,C,,Banking Institutions,Other Non-bank Financial Institutions,Central Government (Central Agencies),,
P006643,Latin America and Caribbean,Republic of Chile,Closed,Road Sector Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006643,1989-09-14T00:00:00Z,6/30/1994,,,,,,,,,Sector Investment and Maintenance Loan,C,,Roads and highways,,,,
P007640,Latin America and Caribbean,United Mexican States,Closed,Forestry Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007640,1989-08-29T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,Forestry,Roads and highways,Central Government (Central Agencies),,
P006860,Latin America and Caribbean,Republic of Colombia,Closed,Small Scale Irrigation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006860,1989-08-01T00:00:00Z,12/31/1997,,,100000000,,,100000000,,,Specific Investment Loan,C,,Irrigation and Drainage,"Agricultural Extension, Research, and Other Support Activities",Central Government (Central Agencies),,
P007443,Latin America and Caribbean,Jamaica,Closed,Social Sectors Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007443,1989-07-11T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,C,,Health,Primary Education,Early Childhood Education,,
P006407,Latin America and Caribbean,Federative Republic of Brazil,Closed,Water Sector Project in the State of Sao Paulo,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006407,1989-06-28T00:00:00Z,6/30/1997,,,,,,,,,Specific Investment Loan,C,,Water Supply,Sewerage,,,
P007292,Latin America and Caribbean,Republic of Haiti,Closed,Port Au Prince Water Supply Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007292,1989-06-27T00:00:00Z,6/30/1999,,,31200000,,,31200000,,,Sector Investment and Maintenance Loan,C,,Water Supply,Sub-National Government,,,
P007300,Latin America and Caribbean,Republic of Haiti,Closed,Power Project (05),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007300,1989-06-27T00:00:00Z,1/31/1999,,,27600000,,,27600000,,,Specific Investment Loan,C,,Power,,,,
P007670,Latin America and Caribbean,United Mexican States,Closed,"Water, Women & Development Project",,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007670,1989-06-22T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,(Historic)Urban water supply,,,,
P006435,Latin America and Caribbean,Federative Republic of Brazil,Closed,Parana Municipal Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006435,1989-06-22T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,Sub-National Government,Other Education,"Other Water Supply, Sanitation and Waste Management",,
P008203,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Trade Policy Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008203,1989-06-15T00:00:00Z,6/30/1993,,,,,,,,,Sector Adjustment Loan,,,(Historic)Industrial adjustment,,,,
P008202,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Structural Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008202,1989-06-15T00:00:00Z,6/30/1993,,,,,,,,,Structural Adjustment Loan,C,,(Historic)Economic management,,,,
P007693,Latin America and Caribbean,United Mexican States,Closed,Industrial Sector Policy Loan (ISPL) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007693,1989-06-13T00:00:00Z,6/30/1991,,,500000000,,,500000000,,,Sector Adjustment Loan,C,,(Historic)Business environment,,,,
P007691,Latin America and Caribbean,United Mexican States,Closed,Financial Sector Adjustment Loan (FSAL) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007691,1989-06-13T00:00:00Z,6/30/1994,,,,,,,,,Sector Adjustment Loan,C,,(Historic)Financial adjustment,,,,
P007692,Latin America and Caribbean,United Mexican States,Closed,Public Enterprise Reform Loan (PERL) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007692,1989-06-13T00:00:00Z,6/30/1992,,,,,,,,,Sector Adjustment Loan,,,(Historic)Industrial restructuring,,,,
P007609,Latin America and Caribbean,United Mexican States,Closed,Hydroelectric Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007609,1989-06-08T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,C,,Other social services,Power,,,
P008145,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Structural Adjustment Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008145,1989-06-08T00:00:00Z,12/31/1992,,,,,,,,,Structural Adjustment Loan,C,,(Historic)Economic management,,,,
P008157,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Technical Assistance Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008157,1989-06-08T00:00:00Z,12/31/1995,,,,,,,,,Technical Assistance Loan,C,,Compulsory pension and unemployment insurance,Banking Institutions,"Other Industry, Trade and Services",,
P006439,Latin America and Caribbean,Federative Republic of Brazil,Closed,Amazon Basin Malaria Control Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006439,1989-05-25T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,Health,,,,
P007468,Latin America and Caribbean,Jamaica,Closed,Clarendon Alumina Production Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007468,1989-05-16T00:00:00Z,12/31/1994,,,,,,,,,Specific Investment Loan,C,,(Historic)Mining and other extractive,,,,
P006167,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Export Corridors Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006167,1989-05-11T00:00:00Z,6/30/1996,,,,,,,,,Specific Investment Loan,C,,Roads and highways,Railways,Central Government (Central Agencies),,
P006650,Latin America and Caribbean,Republic of Chile,Closed,Industrial Finance Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006650,1989-05-11T00:00:00Z,12/31/1994,,,,,,,,,Financial Intermediary Loan,,,(Historic)Other finance,,,,
P006161,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Mining Sector Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006161,1989-05-11T00:00:00Z,6/30/1997,,,,,,,,,Specific Investment Loan,C,,Renewable Energy Biomass,Central Government (Central Agencies),,,
P007099,Latin America and Caribbean,Republic of Ecuador,Closed,Telecommunications Project (01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007099,1989-05-04T00:00:00Z,6/30/1995,,,,,,,,,Specific Investment Loan,C,,(Historic)Telecommunications and informatics,,,,
P007659,Latin America and Caribbean,United Mexican States,Closed,Industrial Restructuring Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007659,1989-04-27T00:00:00Z,6/30/1996,,,,,,,,,Financial Intermediary Loan,C,,Other industry,,,,
P006414,Latin America and Caribbean,Federative Republic of Brazil,Closed,Sao Paulo Natural Gas Distribution Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006414,1989-04-25T00:00:00Z,8/31/1999,,,328800000,,,328800000,,,Specific Investment Loan,C,,Oil and Gas,,,,
P007025,Latin America and Caribbean,Dominican Republic,Closed,Industrial Free Zone Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007025,1989-03-30T00:00:00Z,12/30/1996,,,,,,,,,Financial Intermediary Loan,C,,"Other Water Supply, Sanitation and Waste Management",Power,Telecommunications,,
P006626,Latin America and Caribbean,Republic of Chile,Closed,Housing Sector Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006626,1989-03-28T00:00:00Z,6/30/1993,,,,,,,,,Specific Investment Loan,,,(Historic)Urban housing,,,,
P006644,Latin America and Caribbean,Republic of Chile,Closed,Urban Streets and Transport Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006644,1989-03-21T00:00:00Z,12/31/1995,,,,,,,,,Specific Investment Loan,C,,Other Transportation,Roads and highways,,,
P006809,Latin America and Caribbean,Republic of Colombia,Closed,Small and Medium Scale Enterprise Project 05,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006809,1989-03-14T00:00:00Z,6/30/1995,,,,,,,,,Financial Intermediary Loan,C,,(Historic)Financial sector development,,,,
P006183,Latin America and Caribbean,Plurinational State of Bolivia,Closed,FINAN SCTR,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006183,1989-03-13T00:00:00Z,,,,,,,,,,Sector Adjustment Loan,,,(Historic)Other finance,,,,
P008143,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Transport project (01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008143,1989-02-07T00:00:00Z,12/31/1997,,,221000000,,,221000000,,,Specific Investment Loan,C,,Roads and highways,Ports/Waterways,Central Government (Central Agencies),,
P006448,Latin America and Caribbean,Federative Republic of Brazil,Closed,Land Management (01) Parana,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006448,1989-01-31T00:00:00Z,3/31/1997,,,,,,,,,Specific Investment Loan,D,,"Agricultural Extension, Research, and Other Support Activities","Other Agriculture, Fishing and Forestry",Roads and highways,,
P008076,Latin America and Caribbean,St. Vincent and the Grenadines,Closed,Agricultural Rehabilitation and Diversification Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008076,1989-01-26T00:00:00Z,12/31/1996,,,,,,,,,Specific Investment Loan,C,,Roads and highways,Central Government (Central Agencies),"Agricultural Extension, Research, and Other Support Activities",,
P006013,Latin America and Caribbean,Argentine Republic,Closed,Tax Administration Technical Assistance,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006013,1989-01-24T00:00:00Z,3/31/1994,,,,,,,,,Technical Assistance Loan,C,,(Historic)Public sector management adjustment,,,,
P006370,Latin America and Caribbean,Federative Republic of Brazil,Closed,Northeast Irrigation Jaiba,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006370,1988-12-22T00:00:00Z,6/30/2000,,,158000000,,,158000000,,,Specific Investment Loan,C,,Irrigation and Drainage,"Agricultural Extension, Research, and Other Support Activities",Central Government (Central Agencies),,
P006170,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Economic Management Strengthening Operation,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006170,1988-12-22T00:00:00Z,6/30/1995,,,,,,,,,Technical Assistance Loan,C,,(Historic)Public sector management adjustment,,,,
P007477,Latin America and Caribbean,Jamaica,Closed,Emergency Reconstruction Import Loan (ERIL) Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007477,1988-12-22T00:00:00Z,12/31/1989,,,,,,,,,Emergency Recovery Loan,,,(Historic)Non-sector specific,,,,
P006842,Latin America and Caribbean,Republic of Colombia,Closed,Subsector Primary Education Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006842,1988-12-20T00:00:00Z,3/31/1998,,,169200000,,,169200000,,,Specific Investment Loan,C,,Primary Education,Central Government (Central Agencies),Tertiary Education,,
P006927,Latin America and Caribbean,Republic of Costa Rica,Closed,Structural Adjustment Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006927,1988-12-13T00:00:00Z,7/31/1992,,,,,,,,,Structural Adjustment Loan,C,,(Historic)Economic management,,,,
P006070,Latin America and Caribbean,Commonwealth of The Bahamas,Closed,Technical and Vocational Training Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006070,1988-12-08T00:00:00Z,6/30/1995,,,,,,,,,Specific Investment Loan,C,,Vocational training,,,,
P007205,Latin America and Caribbean,Republic of Guatemala,Closed,Secondary and Regional Road Rehabilitation Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007205,1988-12-06T00:00:00Z,12/31/1999,,,39900000,,,39900000,,,Specific Investment Loan,C,,Roads and highways,Central Government (Central Agencies),,,
P007199,Latin America and Caribbean,Republic of Guatemala,Closed,Basic Education Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007199,1988-12-06T00:00:00Z,12/31/1998,,,42800000,,,42800000,,,Specific Investment Loan,C,,Primary Education,Tertiary Education,Central Government (Central Agencies),,
P005987,Latin America and Caribbean,Argentine Republic,Closed,Trade Policy Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005987,1988-10-27T00:00:00Z,12/31/1990,,,,,,,,,Sector Adjustment Loan,,,(Historic)Industrial adjustment,,,,
P005986,Latin America and Caribbean,Argentine Republic,Closed,Electric Power Sector Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005986,1988-10-27T00:00:00Z,6/30/1991,,,,,,,,,Specific Investment Loan,,,(Historic)Other power and energy conversion,,,,
P006002,Latin America and Caribbean,Argentine Republic,Closed,Housing Sector Project (01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006002,1988-10-27T00:00:00Z,6/30/1993,,,,,,,,,Specific Investment Loan,,,(Historic)Urban housing,,,,
P007379,Latin America and Caribbean,Republic of Honduras,Closed,Agricultural Credit Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007379,1988-09-15T00:00:00Z,6/30/1994,,,,,,,,,Specific Investment Loan,C,,(Historic)Agricultural credit,,,,
P007383,Latin America and Caribbean,Republic of Honduras,Closed,Structural Adjustment Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007383,1988-09-15T00:00:00Z,12/31/1989,,,,,,,,,Structural Adjustment Loan,,,(Historic)Economic management,,,,
P005991,Latin America and Caribbean,Argentine Republic,Closed,Social Sector Management Technical Assistance Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005991,1988-07-26T00:00:00Z,6/30/1994,,,,,,,,,Technical Assistance Loan,C,,(Historic)Education adjustment,,,,
P006437,Latin America and Caribbean,Federative Republic of Brazil,Closed,Water Supply and Sanitation Project for Low Income Areas and Municipalities,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006437,1988-06-29T00:00:00Z,12/30/1996,,,,,,,,,Specific Investment Loan,C,,Sanitation,Water Supply,Sewerage,,
P006491,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rio Flood Reconstruction & Prevention Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006491,1988-06-24T00:00:00Z,9/30/1995,,,,,,,,,Emergency Recovery Loan,C,,Central Government (Central Agencies),Forestry,Roads and highways,,
P005985,Latin America and Caribbean,Argentine Republic,Closed,Agricultural Credit Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P005985,1988-06-23T00:00:00Z,6/30/1996,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agricultural credit,,,,
P007200,Latin America and Caribbean,Republic of Guatemala,Closed,Municipal Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007200,1988-06-23T00:00:00Z,6/30/1997,,,,,,,,,Specific Investment Loan,C,,Sub-National Government,Roads and highways,"Other Water Supply, Sanitation and Waste Management",,
P006361,Latin America and Caribbean,Federative Republic of Brazil,Closed,Agricultural Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006361,1988-06-23T00:00:00Z,12/31/1993,,,600000000,,,600000000,,,Financial Intermediary Loan,C,,(Historic)Agricultural credit,,,,
P006836,Latin America and Caribbean,Republic of Colombia,Closed,Water Supply & Sewerage Sector Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006836,1988-06-16T00:00:00Z,12/31/1996,,,,,,,,,Sector Investment and Maintenance Loan,C,,Water Supply,Sewerage,Waste Management,,
P006159,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Financial Sector Adjustment Credit Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006159,1988-06-16T00:00:00Z,12/31/1992,,,,,,,,,Sector Adjustment Loan,,,(Historic)Financial adjustment,,,,
P006464,Latin America and Caribbean,Federative Republic of Brazil,Closed,Agro Industries Credit Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006464,1988-06-16T00:00:00Z,12/31/1992,,,,,,,,,Financial Intermediary Loan,,,(Historic)Agricultural credit,,,,
P006097,Latin America and Caribbean,Belize,Closed,Agricultural Credit and Export Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006097,1988-06-15T00:00:00Z,12/31/1996,,,,,,,,,Financial Intermediary Loan,C,,Micro- and SME finance,Crops,Central Government (Central Agencies),,
P006360,Latin America and Caribbean,Federative Republic of Brazil,Closed,Irrigation Sub-Sector Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006360,1988-06-09T00:00:00Z,12/31/1997,,,483000000,,,483000000,,,Sector Investment and Maintenance Loan,C,,Renewable energy,Irrigation and Drainage,Central Government (Central Agencies),,
P007004,Latin America and Caribbean,Dominican Republic,Closed,Power Sector Rehabilitation and Distribution Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007004,1988-06-07T00:00:00Z,6/30/1995,,,,,,,,,Specific Investment Loan,C,,(Historic)Hydro,,,,
P007603,Latin America and Caribbean,United Mexican States,Closed,Housing Finance Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007603,1988-06-02T00:00:00Z,6/30/1994,,,,,,,,,Financial Intermediary Loan,C,,(Historic)Urban housing,,,,
